發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,性別,學校,個人主頁,是否為發文者,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,postAvatar,verifiedBadge,memberType
4e930c87-d536-479a-931b-5cad546a5d53,True,235994272,2021-05-16T06:46:03.965Z,2021-05-16T06:46:03.965Z,9,"B8 哈哈哈哈 把別人的母語滅絕再叫別人不要說被灌輸的語言
殖民者心態真的好棒棒",0.0,False,False,{},F,中國文化大學,,False,,[],False,False,,False,False,,False,
f5b9bcf5-516e-4d32-babe-585a40008052,False,235993839,2021-05-15T02:45:10.317Z,2021-05-15T02:45:10.317Z,1,"圖片看來連說明都沒看呢。
回去重修中文和腦子。",1.0,True,False,{},F,/ᐠ｡ꞈ｡ᐟ\,qingheng,False,,[],False,False,,False,False,,False,
ee719269-a90a-425e-860f-50ea008c97a3,True,236005942,2021-05-16T06:16:57.747Z,2021-05-16T06:18:11.085Z,1,"我六年四個月....也不算老啦
更前面的未分版時期我還沒經歷過呢
https://i.imgur.com/Ed2vn6K.png",0.0,False,False,{},F,東吳大學,,False,,"[{'id': 'a943ed1c-ffd8-4c10-84f5-41345aea6638', 'url': 'https://i.imgur.com/Ed2vn6Kl.jpg', 'normalizedUrl': 'https://i.imgur.com/Ed2vn6Kl.jpg', 'thumbnail': 'https://i.imgur.com/Ed2vn6Kl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-16T06:18:11.085Z', 'updatedAt': '2021-05-16T06:18:11.085Z', 'width': 1080, 'height': 2520}, {'id': 'a943ed1c-ffd8-4c10-84f5-41345aea6638', 'url': 'https://i.imgur.com/Ed2vn6K.png', 'normalizedUrl': 'https://imgur.com/Ed2vn6K', 'thumbnail': 'https://i.imgur.com/Ed2vn6Kl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T06:18:11.085Z', 'updatedAt': '2021-05-16T06:18:11.085Z', 'width': 1080, 'height': 2520}]",False,False,,False,False,,False,
4cacaf22-9073-4c46-b51a-47c71f775d18,True,236005942,2021-05-16T06:19:30.001Z,2021-05-16T06:19:30.001Z,2,"剛開的時候 用戶都是大學生阿
話題有共鳴又有新鮮感
之後開放五專生 高中生 一堆屁孩在亂
甚至出現中年人買帳號當網軍或Po業配文
加上原本的用戶漸漸出社會 
沒時間心力花在這上面

以前還很熱烈加入討論 現在很多文都滑過而已",1.0,False,False,{},M,國立中山大學,,False,,[],False,False,,False,False,,False,
ef8871d4-d148-4fcf-a18a-8ec7fc405340,True,236005527,2021-05-16T05:43:50.508Z,2021-05-16T05:43:50.508Z,1,真的是 全國關一關 😂😂😂,0.0,False,False,{},M,國立臺北科技大學,,False,,[],False,False,,False,False,,False,
824278b6-b0f8-40f3-be70-1e89587f71ab,True,236005428,2021-05-16T05:40:18.197Z,2021-05-16T05:40:18.197Z,1,部份大學生也是吧,1.0,False,False,{},M,元智大學,,False,,[],False,False,,False,False,,False,
809813ff-38a0-42ea-bef2-73904644ab2a,True,236005400,2021-05-16T05:57:52.969Z,2021-05-16T05:57:52.969Z,1,敷敷看,1.0,False,False,{},F,國立臺中科技大學,,False,,[],False,False,,False,False,,False,
0aa21223-1d61-42d3-a1f7-37f0c6b24a5a,True,236005400,2021-05-16T06:47:25.563Z,2021-05-16T06:48:51.206Z,2,"蠻像綠鬣蜥的蛋
https://i.imgur.com/PguXmop.jpg",1.0,False,False,{},F,國立屏東大學,,False,,"[{'id': '4eb5723a-84f2-47dd-8867-63b07bc1a47c', 'url': 'https://i.imgur.com/PguXmopl.jpg', 'normalizedUrl': 'https://i.imgur.com/PguXmopl.jpg', 'thumbnail': 'https://i.imgur.com/PguXmopl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-16T06:48:51.206Z', 'updatedAt': '2021-05-16T06:48:51.206Z', 'width': 828, 'height': 1792}, {'id': '4eb5723a-84f2-47dd-8867-63b07bc1a47c', 'url': 'https://i.imgur.com/PguXmop.jpg', 'normalizedUrl': 'https://imgur.com/PguXmop', 'thumbnail': 'https://i.imgur.com/PguXmopl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-16T06:48:51.206Z', 'updatedAt': '2021-05-16T06:48:51.206Z', 'width': 828, 'height': 1792}]",False,False,,False,False,,False,
321efda8-bbea-4089-872b-dbbac69c1474,False,236005369,2021-05-16T05:32:58.037Z,2021-05-16T05:32:58.037Z,1,人家就是國文不好而已,0.0,True,False,{},M,我就是來玩的啦,zz1234519,False,,[],False,False,,False,False,,False,
ee825a2d-b6e6-4932-99ad-b0da3bbd07bb,False,236004837,2021-05-16T03:28:00.631Z,2021-05-16T03:28:00.631Z,1,不會 昨天看到新聞有說理髮算是民生必需,0.0,True,False,{},M,賴賴,j426888,False,,[],False,False,,False,False,,False,
da727328-6858-4c6a-80ed-37e24aadd13a,True,236004837,2021-05-16T03:30:34.334Z,2021-05-16T03:30:34.334Z,2,B1 了解 謝謝你~~,0.0,False,False,{},M,臺北市立大學,,True,,[],False,False,,False,False,,False,
863974fc-444d-4944-a55a-17b473647f64,True,236004795,2021-05-16T03:24:54.349Z,2021-05-16T03:24:54.349Z,1,"丟臉什麼....
如果真的是拖著不去檢查
然後傳染給別人才丟臉吧
你也不要太緊張啦
你自己都覺得沒去疫區了
可能就普通感冒啊～",0.0,False,False,{},F,亞洲大學,,False,,[],False,False,,False,False,,False,
e3925eda-9d3e-4185-9c9d-3d8590fb07f3,False,236004780,2021-05-16T03:34:45.466Z,2021-05-16T03:34:45.466Z,1,"第一份跟我的科系應該算扯得上邊吧，我讀資工的
會離職，是因為認為職位要往上爬，這公司目前的晉升制度有點難

第二份也跟第一份工作性質雷同，錢也比較多，但工作的同事和加班的長度，讓我覺得很沒生活，所以就離開了

現在的工作，應該是我的興趣才投的履歷，跟我的科系和之前的工作完全不同
https://i.imgur.com/j1uiG5M.jpg
是在電視台的工作

其實找工作，就三個要點，薪水多寡、人際關系、辛不辛苦，少了其中一個你都還能撐，兩個就可以走了

畢業第三年的老人",0.0,True,False,{},M,我就是來玩的啦,zz1234519,False,,"[{'id': '8ad598e3-ede6-4311-bf94-62884abdd48e', 'url': 'https://i.imgur.com/j1uiG5Ml.jpg', 'normalizedUrl': 'https://i.imgur.com/j1uiG5Ml.jpg', 'thumbnail': 'https://i.imgur.com/j1uiG5Ml.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-16T03:34:45.466Z', 'updatedAt': '2021-05-16T03:34:45.466Z', 'width': 3167, 'height': 1462}, {'id': '8ad598e3-ede6-4311-bf94-62884abdd48e', 'url': 'https://i.imgur.com/j1uiG5M.jpg', 'normalizedUrl': 'https://imgur.com/j1uiG5M', 'thumbnail': 'https://i.imgur.com/j1uiG5Ml.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T03:34:45.466Z', 'updatedAt': '2021-05-16T03:34:45.466Z', 'width': 3167, 'height': 1462}]",False,False,,False,False,,False,
d9024e41-5cfa-490a-b10a-c10f6425eb89,True,236004705,2021-05-16T03:08:10.754Z,2021-05-16T03:08:10.754Z,1,"我165之前有175過三天後
又回到165。
（這中間過程頭很痛很腫",0.0,False,False,{},M,中華醫事科技大學,,False,,[],False,False,,False,False,,False,
03ae6359-2a9b-4e9e-9f2f-01fc422e7818,True,236004705,2021-05-16T03:09:24.309Z,2021-05-16T03:09:24.309Z,2,"沒啦   看有沒有轉骨方 
中藥抓幾帖來喝試試看",0.0,False,False,{},M,中華醫事科技大學,,False,,[],False,False,,False,False,,False,
c776c99c-7fb5-4b22-a289-c454f4c82d16,False,236004705,2021-05-16T03:31:10.625Z,2021-05-16T03:31:10.625Z,3,"你家有錢就去看生長科吧
然後自費生長激素
沒錢就早睡早起
吃吃鈣片曬曬太陽",0.0,False,False,{},M,國立臺灣大學,土木工程學研究所,False,,[],False,False,,False,False,,False,
0eabc46b-2d0e-4041-bae1-b4a307e8f6eb,True,236004705,2021-05-16T06:50:18.850Z,2021-05-16T06:50:18.850Z,4,早睡！早睡！還是早睡！,0.0,False,False,{},F,中國科技大學,,False,,[],False,False,,False,False,,False,
3cb4d9f9-324a-4c5e-bf72-4acdbdbf3576,True,236004688,2021-05-16T03:05:55.393Z,2021-05-16T03:05:55.393Z,1,"有症狀，去看醫生，我想現階段醫生判斷有可能性都會邀求篩檢
醫生工作場域風險更高，相信他們的專業吧!",1.0,False,False,{},F,逢甲大學,,False,,[],False,False,,False,False,,False,
54634704-ff37-4d89-8de3-160d0c5bc5bb,True,236004688,2021-05-16T03:12:09.838Z,2021-05-16T03:12:09.838Z,2,"因為我身邊的人他五月初發燒咳嗽有痰
有去看耳鼻喉科醫生，醫師說細菌感染

當下沒有被要求去篩檢，當作一般感染
藥吃完了，流鼻涕症狀都已痊癒

但只剩咳嗽至今",0.0,False,False,{},M,國立虎尾科技大學,,True,,[],False,False,,False,False,,False,
63a154b5-7d73-4e60-bdf5-d42dad1164a6,True,236004671,2021-05-16T04:30:42.631Z,2021-05-16T04:30:42.631Z,1,......沒有疫情也不敢吃,0.0,False,False,{},F,中國文化大學,,False,,[],False,False,,False,False,,False,
48e7464a-de0c-4006-8881-3fcd4f9278db,False,236004628,2021-05-16T03:37:04.223Z,2021-05-16T03:38:46.749Z,1,"怕啥？我也被別人撞然後他還用過失傷害勒索我，我二話不說也告他一整套，強制執行去他家查封。他們就是看你們這種會怕才敢這麼囂張，你行得正做的正，檢察官會不起訴結案的，但先決條件你要懂法律，跟別人衝突的時候不要情緒化讓把柄在人家手上。

我從不會在衝突的時候說情緒化的話，因為我所有衝突都假設最後要告別人為前提演戲跟設局。",0.0,True,False,{},M,嘎比據,e271828,False,,[],False,False,,False,False,,False,
6800effd-a753-4c3f-a311-6ae14f69efc7,True,236004628,2021-05-16T04:10:42.471Z,2021-05-16T04:10:42.471Z,2,"B1 我有錄影蒐證只是很怕不被採信，那戶惡鄰居很會到處撒謊跟否認，連警察跟社福都敢騙。
明明是問題家庭卻不承認，還反過來把罪惡都推向我們家，相當可惡。
改天我會在臉書發文",0.0,False,False,{},M,國立臺灣科技大學,,True,,[],False,False,,False,False,,False,
bd258039-e627-479d-acfc-d818e3612f66,True,236004628,2021-05-16T04:12:48.044Z,2021-05-16T04:12:48.044Z,3,"不是
被告和定讞兩回事",0.0,False,False,{},M,東吳大學,,False,,[],False,False,,False,False,,False,
85c3b858-f0d5-4543-ae06-c9fb4b1150e3,False,236004628,2021-05-16T04:17:33.668Z,2021-05-16T04:17:57.346Z,4,要不要試試向法扶相關單位求救看看？,0.0,True,False,{},F,/ᐠ｡ꞈ｡ᐟ\,qingheng,False,,[],False,False,,False,False,,False,
7fc989b7-6908-48c4-976d-0a393437c1c2,False,236004628,2021-05-16T04:20:54.085Z,2021-05-16T04:20:54.085Z,5,B2 你在臉書發文這行為就很傻，多少證據說多少話，多說話多被人抓把柄的。這種情緒文證據確鑿還可以無限上綱解釋，最好少做。,0.0,True,False,{},M,嘎比據,e271828,False,,[],False,False,,False,False,,False,
4a99f630-247b-4273-b94d-3d12894ea74b,True,236004628,2021-05-16T05:16:00.618Z,2021-05-16T05:16:00.618Z,6,B5 我還沒在臉書發文啦！只是寫蠻多到市民信箱反應而已,0.0,False,False,{},M,國立臺灣科技大學,,True,,[],False,False,,False,False,,False,
557c9b48-1a83-4223-994c-853f89dc6f21,True,236004369,2021-05-16T01:58:57.371Z,2021-05-16T01:58:57.371Z,1,個人最近的喜好是去茶店喝茶吃魚,0.0,False,False,{},M,亞洲大學,,False,,[],False,False,,False,False,,False,
3ee2df5d-6c18-4736-8aff-cec12976fb6a,True,236004369,2021-05-16T02:08:58.261Z,2021-05-16T02:08:58.261Z,2,"聽音樂 感人的 動感的 嘶吼的
看感人影片 電影",0.0,False,False,{},F,國立臺灣師範大學,,False,,[],False,False,,False,False,,False,
639008e9-e26b-4aa3-b91f-b946c582ba89,False,236004369,2021-05-16T04:53:41.990Z,2021-05-16T04:53:41.990Z,3,B2 孽待自己,0.0,True,False,{},M,歐巴小行星,xcv12328,True,,[],False,False,,False,False,,False,
77516805-9266-4e6c-aeda-e44195ba3b48,False,236004369,2021-05-16T05:31:57.489Z,2021-05-16T05:31:57.489Z,4,B1 這個燒錢,0.0,True,False,{},M,歐巴小行星,xcv12328,True,,[],False,False,,False,False,,False,
dc40239d-a24d-447a-8e6f-126c60953175,True,236004254,2021-05-16T01:37:48.749Z,2021-05-16T01:37:48.749Z,1,吃飯不是建議外帶而已沒有強制嗎？,0.0,False,False,{},F,國立中興大學,,False,,[],False,False,,False,False,,False,
51407c03-d51b-47b7-a19c-e51065965d79,True,236004254,2021-05-16T02:00:15.878Z,2021-05-16T02:00:15.878Z,2,department store,0.0,False,False,{},F,國立臺灣師範大學,,False,,[],False,False,,False,False,,False,
f1a4178a-8e37-46ac-8ab7-066e2415efe4,True,236004254,2021-05-16T02:12:10.287Z,2021-05-16T02:12:10.287Z,3,"B1 昨天看到更新是
禁止試吃、不內用只外帶
還是各縣市標準不同？
B2 然後？",0.0,False,False,{},F,崑山科技大學,,True,,[],False,False,,False,False,,False,
b4816d8e-5739-4acd-870e-25bd9ba614d1,True,236004254,2021-05-16T02:12:48.672Z,2021-05-16T02:12:48.672Z,4,B3 끝,0.0,False,False,{},F,國立臺灣師範大學,,False,,[],False,False,,False,False,,False,
047ef5aa-c1bc-4030-a4da-74528cc0c546,True,236004254,2021-05-16T02:15:02.896Z,2021-05-16T02:15:02.896Z,5,B3 我剛剛查是若無法實名制、維持社交距離、梅花座，才建議改外帶喔（否則停業到5/28）,0.0,False,False,{},F,國立中興大學,,False,,[],False,False,,False,False,,False,
efb2c282-63a9-405a-8950-a62a2724045e,True,236004254,2021-05-16T02:24:40.188Z,2021-05-16T02:24:40.188Z,6,"B5 只是覺得標準有點奇怪，怪不確實的
在百貨公司好像很難保持社交距離的？",0.0,False,False,{},F,崑山科技大學,,True,,[],False,False,,False,False,,False,
68a11b67-cd74-4933-98cd-67dcf128de6f,False,236004164,2021-05-16T01:05:27.335Z,2021-05-16T01:05:27.335Z,1,還好有存一些錢 不怕失業 (/^▽^)/,0.0,True,False,{},F,酒精噴噴人㋡™♡,obov911487,False,,[],False,False,,False,False,,False,
1be0707c-a103-4425-8062-803eefc26008,True,236004063,2021-05-16T04:08:37.486Z,2021-05-16T04:08:37.486Z,1,一開始不要抱著僥倖心態硬要用這張照片不就好了？,2.0,False,False,{},F,國立政治大學,,False,,[],False,False,,False,False,,False,
1c4eaeec-bd66-4c73-a4cf-8fb8378f1f80,False,236004034,2021-05-15T22:52:32.205Z,2021-05-15T22:52:32.205Z,1,"https://www.ptt.cc/bbs/Gossiping/M.1621053265.A.CB3.html
歡迎各位112到本篇文章底下參與討論唷^Q^",0.0,False,False,{},M,國立彰化師範大學,英語學系,True,,[],False,False,,False,False,,False,
6f35f4dd-4cd4-4504-b592-ff8da25a643b,False,236004034,2021-05-15T23:11:43.191Z,2021-05-15T23:11:43.191Z,2,"https://m.facebook.com/events/1022606675144399
攸關國人健康歡迎踴躍參加",0.0,False,False,{},M,國立彰化師範大學,英語學系,True,,[],False,False,,False,False,,False,
807fb25c-1453-4d2a-ad83-9024a0633362,True,236004034,2021-05-16T05:16:26.089Z,2021-05-16T05:16:26.089Z,3,好了啦同學,0.0,False,False,{},M,國立彰化師範大學,,False,,[],False,False,,False,False,,False,
c8ee5cb4-8c8c-4ba2-9048-490a3846db45,True,236003846,2021-05-15T23:10:17.403Z,2021-05-15T23:10:17.403Z,1,建議請家人接送不然直接不要回家...目前搭火車風險更高，尤其跟到這波遠距返鄉車潮，要是真的感染反而讓疫情擴散，保護自己保護他人才是明確的選擇,0.0,False,False,{},F,仁德醫護管理專科學校,,False,,[],False,False,,False,False,,False,
b592b802-9c7d-45f8-a032-64f61a42c97b,True,236003682,2021-05-15T19:31:45.454Z,2021-05-15T19:31:45.454Z,1,人都很自私拉 哎..,0.0,False,False,{},M,明新科技大學,,False,,[],False,False,,False,False,,False,
c52b9654-14bd-4759-a36b-a3051800769c,False,236003682,2021-05-15T19:40:29.469Z,2021-05-15T19:40:29.469Z,2,"也沒為什麼
就媒體網路推波助瀾下的恐慌，造成一種群聚效應
事發後每個人都想參與不願落後
自然就有一窩蜂的情況",1.0,True,False,{},M,小肉包皮薄大肉包皮厚,listen3chiu,False,,[],False,False,,False,False,,False,
b2b0db2a-10cf-4e64-9470-f6a7f40e732b,True,236003682,2021-05-15T19:48:17.121Z,2021-05-15T19:48:17.121Z,3,害我今天買個肉片 排隊結帳花了30分鐘 傻眼貓咪,0.0,False,False,{},F,醒吾科技大學,,False,,[],False,False,,False,False,,False,
971c42f3-d654-4720-a411-1e3370b0255e,True,236003682,2021-05-15T21:11:42.002Z,2021-05-15T21:11:42.002Z,4,"因為怕突然封城吧
啊美國當初也沒有說不能出門採買
還不是搶成這樣",0.0,False,False,{},F,國立中興大學,,False,,[],False,False,,False,False,,False,
416b10f2-7d5a-468b-9f68-ddf59d080a5b,True,236003682,2021-05-16T02:40:43.774Z,2021-05-16T02:40:43.774Z,5,"家裡平常不堆食物 突然被框列居家隔離 
吃什麼？",0.0,False,False,{},M,國立成功大學,,False,,[],False,False,,False,False,,False,
158a0e6f-b109-42ba-9472-1f8823e5d80f,True,236003682,2021-05-16T03:14:24.787Z,2021-05-16T03:14:24.787Z,6,"台灣超方便的
根本不用搶
去年的泡麵還沒吃完",0.0,False,False,{},M,大仁科技大學,,False,,[],False,False,,False,False,,False,
30703f9f-1afa-4bf3-8b11-8659893f7704,True,236003668,2021-05-15T19:11:08.158Z,2021-05-15T19:11:08.158Z,1,患難見真情 日久見人心。,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
46e08778-1d3c-4561-9d1a-817df60da919,False,236003668,2021-05-15T19:33:41.724Z,2021-05-15T19:33:41.724Z,2,B1 患難見真情？,0.0,True,False,{},F,匿名,cc9723,True,,[],False,False,,False,False,,False,
3b07372e-de80-437a-a02e-443ee356ebfc,True,236003668,2021-05-15T21:11:41.159Z,2021-05-15T21:11:41.159Z,3,感情本來就是極高風險的投資,1.0,False,False,{},F,真理大學,,False,,[],False,False,,False,False,,False,
efad0034-4816-407a-b8c5-8b194061cdf7,False,236003668,2021-05-16T02:50:55.439Z,2021-05-16T02:51:07.825Z,4,"B1 路遙知馬力？

我是會相信人，但是只要背叛過一次，我就斷絕關係了。想想也不過就這樣而已，沒什麼好害怕的！",0.0,True,False,{},M,嘎比據,e271828,False,,[],False,False,,False,False,,False,
31aed210-45ae-4e90-80c4-68faa51793d9,True,236003571,2021-05-15T18:51:17.697Z,2021-05-15T18:51:24.000Z,1,,,False,True,{},,,,False,,[],True,False,,False,False,,False,
3316588d-b41d-4d64-b4c6-471aa3da724b,True,236003571,2021-05-15T18:51:42.075Z,2021-05-15T18:51:42.075Z,2,你他媽一定是暈船，發生了會如何，不發生又會如何。科齊布斯基相信，有兩種容易悄悄過生活的方法，就是相信一切或懷疑一切。兩種方法都使我們省卻思考。想必各位已經看出了其中的端倪。這是不可避免的。問題的關鍵究竟為何？如果別人做得到，那我也可以做到。文森特·皮爾講過一段深奧的話，改變你的想法，你就改變了自己的世界。這句話決定了一切。就我個人來說，你他媽一定是暈船對我的意義，不能不說非常重大。,0.0,False,False,{},M,亞洲大學,,False,,[],False,False,,False,False,,False,
dbc3d1df-ba72-4b19-9d11-3e018d976281,True,236003571,2021-05-15T18:52:29.738Z,2021-05-15T18:52:29.738Z,3,你暈了,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
642be3db-44e7-4166-808e-3075f067ed1a,True,236003571,2021-05-15T18:57:35.984Z,2021-05-15T18:57:35.984Z,4,"呵呵呵我現在也蠻暈的
告訴自己一切都是孽障重
假的
但是心啊～～～～～",0.0,False,False,{},M,國立臺北護理健康大學,,False,,[],False,False,,False,False,,False,
e9290f24-495b-4ebb-9a5a-2835138c9a36,False,236003571,2021-05-15T18:59:37.532Z,2021-05-15T18:59:37.532Z,5,"B3 我也覺得我暈了
但我真的很想知道為什麼他會突然改變態度😢",0.0,True,False,{},F,霹靂啪啦蹦蹦,w1a9s9s7u8p1,True,,[],False,False,,False,False,,False,
6b738386-6fb7-4f1e-b3cc-f6e7ea3ce98f,True,236003571,2021-05-15T19:00:44.168Z,2021-05-15T19:00:44.168Z,6,B5 對方頻繁的時候 你有熱絡嗎 如果沒有就是他累了,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
75bc7681-73d2-4d4e-8dcb-1301bf83e305,False,236003571,2021-05-15T19:04:51.631Z,2021-05-15T19:04:51.631Z,7,"B4 
我現在每天都在找事情做 想辦法讓自己忙起來 不去注意他有沒有回訊息（因為去注意了也只是看到他還是沒回我 然後我又會更難過😫",0.0,True,False,{},F,霹靂啪啦蹦蹦,w1a9s9s7u8p1,True,,[],False,False,,False,False,,False,
ebc742f8-4867-4afa-b777-f43bbf1fdc10,True,236003571,2021-05-15T19:05:21.710Z,2021-05-15T19:05:21.710Z,8,找下一個不香嗎,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
632cee3a-c149-4d8a-a3b6-ff6c9a372e48,False,236003571,2021-05-15T19:06:34.644Z,2021-05-15T19:06:34.644Z,9,B6 我自己覺得是蠻熱絡的 我們有時候都會秒讀秒回,0.0,True,False,{},F,霹靂啪啦蹦蹦,w1a9s9s7u8p1,True,,[],False,False,,False,False,,False,
5079cf91-86bd-48b8-8880-f04d873d9c10,True,236003571,2021-05-15T19:07:24.470Z,2021-05-15T19:07:24.470Z,10,B9   電話打過去,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
427f9093-874b-453d-9078-7a135ba3d29e,False,236003571,2021-05-15T19:07:30.791Z,2021-05-15T19:07:30.791Z,11,B8 如果下一個馬上出現的話我就不會那麼難過了😓,0.0,True,False,{},F,霹靂啪啦蹦蹦,w1a9s9s7u8p1,True,,[],False,False,,False,False,,False,
7d38c595-b4ee-48ec-b464-097f8e27a74b,True,236003571,2021-05-15T19:07:52.719Z,2021-05-15T19:07:52.719Z,12,B11  我這不是來了嗎 哈哈哈,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
e0e26c77-c935-41c2-8a12-e0e4d5fdd74b,False,236003571,2021-05-15T19:08:23.948Z,2021-05-15T19:08:23.948Z,13,B10 打電話的話不知道可以說什麼 我本來就不是話多的人😓,0.0,True,False,{},F,霹靂啪啦蹦蹦,w1a9s9s7u8p1,True,,[],False,False,,False,False,,False,
3083a506-4515-4160-98d7-794591712ccc,True,236003571,2021-05-15T19:10:19.636Z,2021-05-15T19:10:19.636Z,14,閒話家常 說說身邊發生的事情 聊天不都是這樣嗎 只會打字的話 也很難去面對面說話B13,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
e864106d-73fe-4185-a5af-b14af5b96fec,False,236003571,2021-05-15T19:12:34.536Z,2021-05-15T19:12:34.536Z,15,"B14 
可是突然打過去不會很奇怪嗎
他會不會覺得太突然
而且說不定他只是把我當一般朋友而已😓",0.0,True,False,{},F,霹靂啪啦蹦蹦,w1a9s9s7u8p1,True,,[],False,False,,False,False,,False,
87a791d7-d5db-4b3a-8147-e8c1239f4c4e,True,236003571,2021-05-15T19:19:58.156Z,2021-05-15T19:19:58.156Z,16,別想那麼多 打就對了B15,0.0,False,False,{},M,大同大學,,False,,[],False,False,,False,False,,False,
6e03fcbf-c9ec-461a-9eb7-878e93a4a4c0,False,236003295,2021-05-16T02:04:41.686Z,2021-05-16T02:04:55.402Z,1,吳宗憲說宅男都...........,0.0,True,False,{},M,十三支煙,zx118,False,,[],False,False,,False,False,,False,
47579e77-3cd6-41f7-8365-49c972e7fd75,False,236002956,2021-05-15T17:47:08.659Z,2021-05-15T17:47:08.659Z,1,"所以我們除了提供網頁表單做填寫外
還會準備紙本來讓客人填寫

基本上不強求客人一定要用手機啦😂",0.0,True,False,{},F,🥺,kiol25690,False,,[],False,False,,False,False,,False,
13961b55-af7c-40e0-9d76-ab1f9598b1a1,True,236002903,2021-05-15T17:18:49.326Z,2021-05-15T17:18:49.326Z,1,看起來是,2.0,False,False,{},F,僑光科技大學,,False,,[],False,False,,False,False,,False,
a46a8f20-82e4-40ed-a8f6-43cc6bc7b8b8,True,236002903,2021-05-15T19:25:47.506Z,2021-05-15T19:26:26.112Z,2,"以替代物按壓如果會痛那就有很大機率是
記得勤洗手，避免與身體其他部位接觸
以免傳染",1.0,False,False,{},M,國立嘉義大學,,False,,[],False,False,,False,False,,False,
b9c1e56c-1708-430e-89fe-573b73653dd9,True,236002903,2021-05-16T06:34:25.722Z,2021-05-16T06:35:13.163Z,3,"b2 了解，謝謝
我剛剛按過，沒什麼痛感",0.0,False,False,{},F,德明財經科技大學,,True,,[],False,False,,False,False,,False,
aca4d7e8-a66b-45d5-89a4-37be75ffa973,True,236002412,2021-05-15T16:12:37.177Z,2021-05-15T16:12:37.177Z,1,"什麼都沒買
過跟之前一樣的生活",5.0,False,False,{},M,國立中正大學,,False,,[],False,False,,False,False,,False,
468403ab-6753-48ea-8e32-a424291b214d,True,236002412,2021-05-15T16:14:44.825Z,2021-05-15T16:14:44.825Z,2,巧克力，布丁，小熊軟糖，洋芋片，即溶咖啡，奶茶粉，紅茶包😆,0.0,False,False,{},F,長庚科技大學,,False,,[],False,False,,False,False,,False,
4daad265-dbb1-4f57-96ca-2855fba09d2c,False,236002412,2021-05-15T16:36:10.314Z,2021-05-15T16:36:10.314Z,3,"什麼都沒買+1
早上只是去全連買個蛋和吐司排了30分鐘🤬",0.0,True,False,{},M,幼稚園中輟生🍭,janny830808,False,,[],False,False,,False,False,https://megapx-assets.dcard.tw/images/eb1929af-154f-4e50-87be-982fbc4f24ff/orig.png,False,
a06282c4-fee4-44ab-9cd0-21642fa54044,True,236002412,2021-05-15T16:52:45.398Z,2021-05-15T16:52:45.398Z,4,真的不需要囤貨～,0.0,False,False,{},F,長庚科技大學,,False,,[],False,False,,False,False,,False,
d6f7d2ca-b145-4ea7-964c-e94af3bd6657,True,236002412,2021-05-15T17:58:57.545Z,2021-05-15T17:58:57.545Z,5,"我也什麼都沒買
但騎車經過全聯從門口就看到滿滿的人...
真的會不知不覺感到恐慌🥲",0.0,False,False,{},F,義守大學,,False,,[],False,False,,False,False,,False,
8a8bce89-b13d-4784-a5f7-7c5f200b4763,True,236002412,2021-05-16T00:05:33.443Z,2021-05-16T00:05:33.443Z,6,"泡麵 冷凍食品 罐頭 料理包 一些零食 
衛生紙 甜點 不過有的是吃完本來要補的 
拿家裡夠今天的份暫時就夠了
希望疫情快過去",0.0,False,False,{},F,僑光科技大學,,False,,[],False,False,,False,False,,False,
0f80b734-7350-4308-b7e0-9942cc46c852,False,236002053,2021-05-15T15:42:13.464Z,2021-05-15T15:42:13.464Z,1,阿不就互看…,0.0,True,False,{},M,我就是來玩的啦,zz1234519,False,,[],False,False,,False,False,,False,
